label,text
ham,Xin lỗi hoàn toàn quên * sẽ pop em tròn trong tuần này nếu bạn vẫn ở đây?
ham,Bạn là cô gái xinh đẹp nhất mà tôi từng thấy.
ham,O Chúng ta không thể xem liệu chúng ta có thể tham gia Denis và Mina không?
ham,Sen nói rằng anh ta sẽ tham gia tài chính cho chú của mình trong CBE
ham,Sen nói rằng anh ta sẽ tham gia tài chính cho chú của mình trong CBE
ham,"Yup ... Này, một ngày trên thứ Sáu, chúng ta có thể hỏi Miwa và Jiayin nghỉ phép đi karaoke"
ham,"Đặc biệt là vì tôi nói về Boston tất cả trong tuyên bố cá nhân của tôi, lol!"
ham,Thật vậy và nhân tiện nó là hoặc - không phải cả hai!
spam,Urgent -Call 09066649731 từ điện thoại cố định.
ham,"Chúa Kitô sống, những gì đang mất bạn quá lâu"
ham,Ìï thk của wat để ăn tối nay.
ham,Thanx.
ham,Chúng tôi ở phía đối diện với nơi chúng tôi thả bạn ra
ham,Chuẩn rồi.
ham,Gửi cho tôi sơ yếu lý lịch của bạn :-)
ham,Gd may mắn 4 bài kiểm tra của bạn :-)
ham,Hoặc bạn hỏi tất cả họ nếu tiếp theo ngồi không.
ham,Xin lỗi đó là chú của tôi.
ham,"Saw Guys and Búp bê đêm qua với Patrick Swayze, thật tuyệt"
spam,Urgent Đây là nỗ lực thứ 2 của chúng tôi để liên hệ với U. Giải thưởng £ 900 của bạn từ ngày hôm qua vẫn đang chờ đợi bộ sưu tập.
spam,Ông già Noel gọi!
ham,Chỉ về nhà.
ham,Tôi không biết tại sao cô ấy không nhận được tin nhắn của bạn
ham,Thật tuyệt nhưng Tyler đã phải cất cánh nên chúng tôi sẽ mua cho anh ấy và thả nó ra tại chỗ của anh ấy vào tối nay.
ham,Anh chàng ở cửa hàng xe đang tán tỉnh tôi đã lấy số điện thoại của tôi từ giấy tờ và gọi và nhắn tin cho tôi.
ham,Đảo ngược là gian lận.
ham,Làm thế nào để bạn có kế hoạch quản lý điều đó
ham,"Er, xin chào, mọi thứ đã không û t hoàn toàn đi lên kế hoạch"
ham,Xin lỗi vì sự chậm trễ.
ham,Gọi cho tôi khi bạn kết thúc thì tôi đến n chọn bạn.
spam,RIÊNG TƯ!
ham,Có chuyện gì vậy OGA của riêng tôi.
ham,"Mặc dù vậy, đừng lo lắng, tôi hiểu tầm quan trọng của việc tôi được đặt vào vị trí của mình với một hình phạt suy nghĩ kém khi đối mặt với điều tồi tệ nhất từng xảy ra với tôi."
ham,"Em yêu, em có thể vui lòng tìm hiểu bao nhiêu họ bán vị ngữ ở Nigeria."
ham,E xây dựng quản trị viên ở đó?
ham,"FYI Bây giờ tôi đang ở USF, đi ngang qua phòng bất cứ khi nào"
ham,Tôi có thể gọi trong & lt;#& gt;
ham,Ummmmmmaah nhiều hạnh phúc trở lại của d ngày trái tim thân yêu của tôi .. chúc mừng sinh nhật thân yêu
ham,"""Không có công việc nhà để làm tôi ..."
ham,Bất cứ điều gì có giá trị chỉ trong 2 tình huống: đầu tiên- trước khi nhận được ... thứ hai- sau khi mất nó ...
ham,Tôi cũng vậy.
ham,Bài báo của bạn thế nào?
ham,Có công suất nhỏ hơn một?
spam,Kiểm tra Chọn Video Babe của bạn @ sms.shsex.netun fgkslpopw fgkslpo
ham,Tôi tốt!
spam,u r một người chiến thắng u ave đã được lựa chọn đặc biệt 2 nhận Å £ 1000 tiền mặt hoặc 4* Holiday (Flights Inc) Nói chuyện với Nhà điều hành trực tiếp 2 Yêu cầu 0871277810710P/phút (18)
ham,:-) :-)
ham,Không nghĩ rằng nó ... | |
ham,Tôi sẽ đi ngủ.
ham,"Haha, chỉ là những gì tôi đã nghĩ"
ham,Yup nhưng bây giờ nó không cho tôi vấn đề nên có thể tôi sẽ rời bỏ nó ...
ham,Lol không.
ham,"Bao lâu trước khi bạn được trả lời, chỉ cần nhập học cho đến học kỳ tiếp theo"
ham,"Từ \ Checkmate \ ""trong cờ vua đến từ cụm từ tiếng Ba Tư \"" Shah Maat \ ""có nghĩa là; \"" Vua đã chết .. \ ""Goodmorning .. Chúc một ngày tốt lành .. :)"""
ham,Po de :-) :) :-) :-) :-).
ham,Chuột.
spam,"Điện thoại di động mới từ năm 2004, phải đi!"
ham,Tôi hy vọng Pee của bạn đốt cháy tonite.
ham,Oh nghi thức.
ham,Oh nghi thức.
ham,.... Photoshop làm cho máy tính của tôi tắt.
ham,Tất cả các chàng trai đã làm cho tôi vui vẻ hôm nay.
ham,Đó là một trong những vấn đề nhưng California vẫn ổn.
spam,RIÊNG TƯ!
ham,"Hmmm .... có lẽ khu vực mua sắm có thể, nhưng quên tên E của khách sạn ..."
ham,"Tuyệt vời, điều đó sẽ sớm được sớm hay muộn?"
ham,Tôi cần chi tiết về công việc trực tuyến đó.
spam,Bạn đã thắng!
ham,Nhớ bạn quá .pray inshah allah
ham,Làm ơn giúp tôi nói với Ashley rằng tôi không thể tìm thấy số của cô ấy oh
ham,Bây giờ tôi đang ở trong Nhà hát Escape.
ham,S. Điều này sẽ tăng cơ hội chiến thắng.
ham,Dù bằng cách nào làm việc cho tôi.
ham,Có lẽ bạn nên tìm việc khác để làm thay thế ???
ham,Có được quyền của một người vợ. Yêu cầu nó. Tôi cũng đang cố gắng làm chồng. Hãy xem
ham,Tôi thích ngôi nhà mới của bạn
ham,Tôi ổn.
ham,"Ngoài ra Bắc Carolina và Texas ATM, bạn sẽ chỉ đến trang web GRE và trả tiền cho các kết quả kiểm tra sẽ được gửi."
ham,Tương tự với bạn ...
ham,vâng em yêu!
ham,Cảm ơn và!
ham,Được rồi...
ham,Được rồi...
ham,"\ Phản ứng \ ""là một trong những vũ khí mạnh mẽ 2 chiếm một vị trí trong người khác 'trái tim' ... vì vậy"
ham,Điện thoại Nokia thật đáng yêu ..
spam,** Tin nhắn miễn phí ** Cảm ơn vì đã sử dụng dịch vụ đăng ký đấu giá.
spam,Những bà nội trợ chán!
ham,Xin lỗi da..today tôi sẽ không đến chơi..tôi có lớp học lái xe ..
ham,Tôi thực sự xin lỗi tôi đã thắp tóc của bạn
ham,Ồ!
ham,Okey Dokey Swashbuckling những gì oh.
ham,"Xem phim hoạt hình, nghe nhạc & amp;"
ham,1. Khuôn mặt căng thẳng 2. Khuôn mặt tươi cười 3. Khuôn mặt lãng phí 4. Khuôn mặt ngây thơ 5. mặt người dùng 6. mặtcruel khuôn mặt 7. khuôn mặt có thể điều chỉnh được 9. mặt & lt;#& gt;
ham,Dip's Cell đã chết.
ham,Tốt.
ham,"Xin chào dis là yijue, tôi sẽ rất vui khi làm việc wif ì_ tất cả cho gek1510 ..."
ham,Cười!
ham,Điều gì đã xảy ra với điều hành trình
ham,Tôi biết Dat Feelin đã có nó với Pete!
spam,Lyricalladie (21/F) đang mời bạn làm bạn của cô ấy.
ham,Frnds hạnh phúc nhất thế giới không bao giờ có cùng một nhân vật ... Dey chỉ hiểu rõ nhất về sự khác biệt của họ ...
spam,Không có 1 giai điệu đa âm 4 mob của bạn mỗi tuần!
ham,Vâng chỉ cần mở trò chuyện và nhấp vào danh sách bạn bè.
ham,"Được rồi, Tyler có một cuộc khủng hoảng nhỏ và phải về nhà sớm hơn anh nghĩ nên ở đây càng sớm càng tốt"
ham,Khi nào/tôi đón bạn ở đâu
ham,"Như thường lệ, bạn có thể gọi tôi là ard 10 smth."
ham,"Lý thuyết mới: Đối số chiến thắng tình huống D, nhưng mất người."
ham,"Đối với nhiều thứ, nó là một loại kháng sinh và nó có thể được sử dụng cho bụng ngực và nhiễm trùng gynae thậm chí là nhiễm trùng xương."
ham,Cô gái tội nghiệp không thể đi một ngày lmao
ham,Hoặc chỉ làm điều đó 6 lần
spam,Các số Vodafone của ngày kết thúc với 4882 được chọn để nhận giải thưởng Å £ 350.
ham,Bạn phải làm ơn ghi chú tất cả những gì cô ấy tiếp xúc.
ham,"Tâm ngôn Nhật Bản: Nếu người ta có thể làm điều đó, bạn cũng có thể làm điều đó, nếu không ai có thể làm được, bạn phải làm điều đó phiên bản Ấn Độ: nếu người ta có thể làm điều đó, hãy để anh ta làm điều đó .. nếu không ai có thể làm được, hãy để nó !!"
ham,Có vẻ như có thể có rất nhiều thời gian dành cho cậu bé thiết bị khiết tịnh đó ... * cười * ... hoặc đánh đập của bạn như một con chó tốt.
ham,Sẽ tệ hơn nếu nó sử dụng nửa chừng thì dừng lại.
ham,Khổ sở.
ham,Gửi cho tôi số mới
ham,Truyền đạt sự trân trọng của tôi với anh ấy
spam,Muốn thiết bị cầm tay video mới nhất?
ham,2 năm rưỡi tôi đã bỏ lỡ tình bạn của bạn :-)
ham,Tôi không thể chọn điện thoại ngay bây giờ.
ham,"Ồ vì lợi ích của cô ấy, cô ấy ở như Tallahassee"
ham,"Haha, đó là người đầu tiên tôi sẽ hỏi"
spam,"OU được đảm bảo là điện thoại Nokia mới nhất, máy nghe nhạc iPod 40GB hoặc giải thưởng Å £ 500!"
ham,Taka lor.
spam,* Miễn phí* Nhạc chuông đa âm văn bản Super đến 87131 để có được giai điệu poly miễn phí của bạn trong tuần ngay bây giờ!
ham,"\ I; m đạt trong 2 điểm dừng khác. \ """""
ham,"Không, tôi * không * có nghĩa là đăng nó."
spam,"Không, tôi * không * có nghĩa là đăng nó."
ham,Bạn sẽ lên mạng vào tối hôm nay
ham,"Sau đó, bất cứ điều gì đặc biệt?"
ham,"Tôi đang ở Solihull, |"
ham,Sẽ làm.
ham,Chúng tôi rất tiếc phải thông báo cho bạn rằng NHS đã phạm sai lầm.
ham,Yêu cảm giác thứ hai ngày lễ đó ngay cả khi tôi phải đến nha sĩ trong một giờ
ham,Tôi đang trên đường đến Tirupur.
spam,Mục tiêu!
ham,Bạn đã có một phụ huynh bong tróc.
ham,Chúng tôi đã đưa Hooch đi dạo Toaday và tôi đã ngã xuống!
ham,"Chỉ cần thả em ra, OMW trở lại ngay bây giờ"
spam,Đây là lần thứ 2 chúng tôi đã thử 2 liên hệ u.
ham,Ngồi trong MU chờ mọi người ra khỏi bộ của tôi để tôi có thể đi tắm
ham,Cuộc gọi của bạn;
ham,"G nói rằng bạn không bao giờ trả lời văn bản của mình, xác nhận/từ chối"
ham,Nó rất phổ biến Hearin làm thế nào r u?
ham,"Xin chào, hãy gọi cho tôi Urgnt."
ham,Oh yah ... chúng tôi không bao giờ hủy bỏ leh ... haha
ham,Chúng ta có thể đi 4 E Pilates bình thường sau khi giới thiệu ...
ham,Ok ... cho bạn biết khi tôi rời khỏi nhà.
ham,"Ồ vâng, tại sao nó giống như tra tấn khi xem nước Anh?"
ham,Muốn làm một số nghệ thuật?!
ham,Chỉ hy vọng điều đó không phải là û t quá tức giận để nhớ và đã đi đến với các chị gái của mình hoặc một cái gì đó!
spam,Có những gì cần 2 tham gia vào cuộc biểu tình WRC ở Oz?
spam,"Xin chào, các cô gái gợi cảm đang chờ bạn nhắn tin cho họ."
ham,"Chào buổi sáng, Boytoy của tôi!"
ham,Trận đấu bắt đầu.india & lt;#& gt;
ham,"Một lần miễn phí, hãy gọi tôi, thưa ngài."
ham,"Này, bạn có muốn mua bất cứ thứ gì :)"
ham,"Này em yêu, thế nào rồi?"
ham,K..K. :) Xin chúc mừng ..
ham,G muốn biết bạn đang ở đâu
ham,"Không, nó đã bị hủy vâng em yêu!"
ham,Ngày mai tôi muốn ra tòa.
ham,Ì ì về nhà Liao?
ham,OMG Bạn có thể làm một nhà nguyện đám cưới ở Frontierville?
ham,"Bây giờ tôi đang ăn, nhưng hãy quay lại làm việc sớm ... E Mountain Deer Show Huh ... Tôi xem B4 Liao, rất tốt ..."
ham,Kiểm tra thư. Tôi đã gửi thư varma và liên hệ sao chép cho bạn về tư cách thành viên.
ham,Điện thoại sai!
ham,Điện thoại sai!
ham,"Dù sao tôi không nghĩ rằng tôi có thể đảm bảo bất cứ điều gì ở đây, Lemme biết nếu bạn muốn tôi lái xe xuống phía nam và thư giãn"
spam,Tin tuyệt vời!
spam,"Xin chào, đây là Amy, chúng tôi sẽ gửi cho bạn số điện thoại miễn phí trong một vài ngày, điều này sẽ cho bạn quyền truy cập vào tất cả các bên dành cho người lớn ..."
ham,Tôi đang ở trên xe buýt trên đường đến Calicut
ham,"Xin chào, tôi có lẽ bạn đang có quá nhiều niềm vui để nhận được tin nhắn này nhưng tôi nghĩ id txt u cos tôi chán!"
ham,"Chào em bé, tôi đang ngồi trên xe buýt đẫm máu ở MO và tôi sẽ không ở nhà cho đến khoảng 7:30 có muốn làm gì đó sau đó không?"
spam,"Chào mừng bạn đến chọn, một dịch vụ O2 với các lợi ích bổ sung."
ham,Tôi đã mất 4 pound kể từ lần truy cập tài liệu của tôi tuần trước woot woot!
ham,Bạn trở lại 4 nghi thức ăn tối?
ham,Làm chủ của tôi.
ham,"Ahhhh ... vừa thức dậy! Có một giấc mơ tồi tệ về bạn, vì vậy tôi không thích bạn ngay bây giờ :) Tôi không biết gì về đêm hài nhưng tôi đoán tôi sẽ làm điều đó."
ham,Tôi là Vivek :) Tôi nhận được cuộc gọi từ số của bạn.
ham,Tại sao bạn không gọi vào bữa trưa của bạn?
ham,"Ý tôi là tôi còn lại quá sớm để kiểm tra, vì tôi đang làm việc 9-6."
ham,Tôi muốn & lt;#& gt;
ham,"Một chút nụ cười của bạn là hppnss của tôi, một giọt nước mắt của bạn là nỗi buồn của tôi, một phần trái tim của bạn là cuộc sống của tôi, một trái tim như tôi sẽ chăm sóc cho bạn,"
ham,Yup ok ...
ham,Tôi muốn nhìn thấy âm hộ xinh đẹp của bạn ...
spam,Người giữ phiếu mua hàng thân mến có bữa ăn tiếp theo của bạn về chúng tôi.
ham,"Một vài người đang ở trong trò chơi, tôi đang ở trung tâm thương mại với Iouri và Kaila"
spam,"Một vài người đang ở trong trò chơi, tôi đang ở trung tâm thương mại với Iouri và Kaila"
spam,"Bạn có thể quyên góp £ 2,50 cho Quỹ hỗ trợ thảm họa Áo châu Á của UNICEF bằng cách nhắn tin quyên góp cho 864233. £ 2,50 sẽ được thêm vào hóa đơn tiếp theo của bạn"
ham,Tương lai không phải là những gì chúng tôi dự định cho ngày mai .....!
ham,Tôi sẽ cme tôi muốn đi đến 2morrow của anh ấy.
ham,Chúng tôi được cho là gặp nhau để thảo luận về chuyến đi của chúng tôi ... Xuhui nói với bạn?
ham,Này trực tuyến!
ham,Tôi ổn.
ham,"Rất tiếc, tôi đang tắm khi bạn gọi."
ham,Aiyo bạn thật nghèo nàn ... sau đó bạn dun wan 2 ăn?
ham,Yar ... tôi đã biết dis sẽ xảy ra từ lâu rồi.
ham,Bạn thật tuyệt vời!
ham,Một cậu bé đã đến cuối 2 nhà.
ham,Ngọc Paul của nó.
ham,Ngọc Paul của nó.
ham,Vậy hôm nay bạn đang làm gì?
ham,Tôi đã nói nó ổn.
ham,Ngủ?
ham,Công việc kết nối là có.
spam,Goldviking (29/m) đang mời bạn làm bạn của anh ấy.
ham,Đừng để nghiên cứu căng thẳng cho bạn.
ham,Đó là bạn haf 2 giữ cho tôi bận rộn ...
ham,Không vội vã.
ham,Kênh nào :-) :-) :) :-).
ham,"Vì vậy, bạn nói với tôi rằng tôi có thể là Valentine thực sự của bạn và tôi đã không?"
spam,Phony Å £ 350 Giải thưởng - Số Voda ngày nay kết thúc xxxx được chọn để nhận giải thưởng Å £ 350.
ham,Chúng tôi đã làm nó!
ham,Tôi đói mua nhà smth ...
ham,\ Này Kate
ham,Ổ đĩa của tôi chỉ có thể được đọc.
ham,"Chỉ cần nhìn nó và Addie trở lại vào thứ Hai, thật tệ khi trở thành cô ấy"
ham,CHÚC MỪNG NĂM MỚI.
ham,Esplanade lor.
ham,Bạn có thể nói chuyện với tôi ..
ham,HMPH.
ham,"Vâng, nó không giống như bạn thực sự đã gọi ai đó là một punto."
ham,Không.
ham,Bạn vẫn ở xung quanh?
spam,CDS 4U: Xin chúc mừng bạn được trao £ 500 của CD Vouchers hoặc Å £ 125 Gift được đảm bảo & FreeEntry 2 Å £ 100 WKLY Draw XT Music tới 87066 TNCS www.ldew.com1win150ppmx3age16
ham,Có ai đó ở đây có một năm & lt;#& gt;
ham,Đoán xem quán rượu nào ở trong?
ham,Tôi sẽ sớm xuống
ham,Oh k.
ham,Go Fool đừng lừa dối người khác ok
ham,Số điện thoại di động của tôi
ham,"Nhân tiện, 'Rencontre' sẽ gặp lại nhau."
spam,Bạn đã giành được một khoản tiền mặt £ 1000 được đảm bảo hoặc giải thưởng Å £ 2000.
